gen,social_strat,N,mean_move,mean_assoc,mean_intake,prop_infec,repl,cost,regen,local,infect_percent,prop,gen_bin,gen_abs
2450,handler tracking,8,42.375,16652.125,12.0009995102882,0,4,0.25,50,1,0,0.016,2400,-600
2455,agent tracking,481,24.2972972972973,40469.5883575884,15.5061969558811,0,4,0.25,50,1,0,0.962,2400,-600
2455,non-handler tracking,15,43.2,4626.06666666667,11.6676662445068,0,4,0.25,50,1,0,0.03,2400,-600
2455,handler tracking,4,67,38.25,7.00099970723386,0,4,0.25,50,1,0,0.008,2400,-600
2460,agent tracking,492,24.619918699187,41309.406504065,15.5823002636917,0,4,0.25,50,1,0,0.984,2400,-600
2460,handler tracking,6,44.6666666666667,22106.8333333333,11.5009995301565,0,4,0.25,50,1,0,0.012,2400,-600
2460,non-handler tracking,2,16,85.5,17.0009994506836,0,4,0.25,50,1,0,0.004,2400,-600
2465,agent tracking,481,26.2765072765073,40399.3118503119,15.0155524652366,0,4,0.25,50,1,0,0.962,2400,-600
2465,non-handler tracking,15,41.1333333333333,6007.06666666667,12.267666220665,0,4,0.25,50,1,0,0.03,2400,-600
2465,handler tracking,4,54.75,23142.5,9.25099956989288,0,4,0.25,50,1,0,0.008,2400,-600
2470,agent tracking,481,30.6382536382536,38882.2182952183,14.3045337581833,0,4,0.25,50,1,0,0.962,2400,-600
2470,non-handler tracking,15,47.8666666666667,373.8,10.9343329191208,0,4,0.25,50,1,0,0.03,2400,-600
2470,agent avoiding,1,26,151,15.0009994506836,0,4,0.25,50,1,0,0.002,2400,-600
2470,handler tracking,3,62.3333333333333,12121.6666666667,8.00099960962931,0,4,0.25,50,1,0,0.006,2400,-600
2475,agent tracking,488,24.4180327868853,41213.8196721311,15.5829666647755,0,4,0.25,50,1,0,0.976,2400,-600
2475,non-handler tracking,9,42.1111111111111,3868.22222222222,12.1121106147766,0,4,0.25,50,1,0,0.018,2400,-600
2475,handler tracking,3,36,215.666666666667,13.3343327840169,0,4,0.25,50,1,0,0.006,2400,-600
2480,agent tracking,490,23.7979591836735,41741.7918367347,15.7009994519,0,4,0.25,50,1,0,0.98,2400,-600
2480,handler tracking,6,40.1666666666667,1703.83333333333,12.5009995301565,0,4,0.25,50,1,0,0.012,2400,-600
2480,non-handler tracking,4,23.75,16508.75,15.5009994506836,0,4,0.25,50,1,0,0.008,2400,-600
2485,agent tracking,487,24.2464065708419,41710.0513347023,15.6190692658787,0,4,0.25,50,1,0,0.974,2400,-600
2485,non-handler tracking,10,24,144.8,15.6009994506836,0,4,0.25,50,1,0,0.02,2400,-600
2485,handler tracking,3,32.6666666666667,1649,13.667666276296,0,4,0.25,50,1,0,0.006,2400,-600
2490,agent tracking,486,24.9341563786008,41151.3827160494,15.5215755823708,0,4,0.25,50,1,0,0.972,2400,-600
2490,handler tracking,3,41.6666666666667,13046,12.0009996096293,0,4,0.25,50,1,0,0.006,2400,-600
2490,non-handler tracking,11,37.4545454545455,94,13.0009995873234,0,4,0.25,50,1,0,0.022,2400,-600
2495,agent tracking,479,26.6450939457203,39932.0751565762,15.1408741897233,0,4,0.25,50,1,0,0.958,2400,-600
2495,non-handler tracking,13,52.4615384615385,1653.53846153846,9.84715348023635,0,4,0.25,50,1,0,0.026,2400,-600
2495,handler tracking,8,68.375,1890.625,6.50099981737731,0,4,0.25,50,1,0,0.016,2400,-600
2500,agent tracking,488,23.8340163934426,42007.4303278689,15.7305076474049,0,4,0.25,50,1,0,0.976,2500,-500
2500,handler tracking,9,28.1111111111111,17350.1111111111,14.7787772814433,0,4,0.25,50,1,0,0.018,2500,-500
2500,non-handler tracking,3,38.3333333333333,1668,13.0009994506836,0,4,0.25,50,1,0,0.006,2500,-500
2505,agent tracking,494,23.5485829959514,41487.3016194332,15.6285298150561,0,4,0.25,50,1,0,0.988,2500,-500
2505,handler tracking,4,48.5,7348.25,10.7509995996952,0,4,0.25,50,1,0,0.008,2500,-500
2505,non-handler tracking,2,26,7383,15.0009994506836,0,4,0.25,50,1,0,0.004,2500,-500
2510,agent tracking,496,22.8649193548387,41365.1350806452,15.8538220313288,0,4,0.25,50,1,0,0.992,2500,-500
2510,non-handler tracking,2,45.5,7655.5,11.0009994506836,0,4,0.25,50,1,0,0.004,2500,-500
2510,handler tracking,2,57.5,18984.5,8.50099974870682,0,4,0.25,50,1,0,0.004,2500,-500
2515,agent tracking,494,24.6963562753036,40530.4149797571,15.5738739457228,0,4,0.25,50,1,0,0.988,2500,-500
2515,handler tracking,5,51.2,13719.8,10.000999546051,0,4,0.25,50,1,0,0.01,2500,-500
2515,non-handler tracking,1,37,76,13.0009994506836,0,4,0.25,50,1,0,0.002,2500,-500
2520,agent tracking,486,24.4465020576132,39699.5987654321,15.5894768169387,0,4,0.25,50,1,0,0.972,2500,-500
2520,non-handler tracking,2,42,5757.5,12.0009996891022,0,4,0.25,50,1,0,0.004,2500,-500
2520,handler tracking,12,36.1666666666667,18335.5,13.0843327840169,0,4,0.25,50,1,0,0.024,2500,-500
2525,agent tracking,492,23.989837398374,40377.7134146342,15.543682378482,0,4,0.25,50,1,0,0.984,2500,-500
2525,non-handler tracking,6,61.1666666666667,2777.16666666667,8.16766639550527,0,4,0.25,50,1,0,0.012,2500,-500
2525,handler tracking,2,63.5,6155.5,7.50099968910217,0,4,0.25,50,1,0,0.004,2500,-500
2530,non-handler tracking,5,64.6,999,7.20099967976566,0,4,0.25,50,1,0,0.01,2500,-500
2530,agent tracking,493,23.2839756592292,41454.5943204868,15.7474497549432,0,4,0.25,50,1,0,0.986,2500,-500
2530,handler tracking,2,52.5,23079,9.50099968910217,0,4,0.25,50,1,0,0.004,2500,-500
2535,agent tracking,483,26.6894409937888,40654.3975155279,15.0486184992899,0,4,0.25,50,1,0,0.966,2500,-500
2535,handler tracking,12,48.75,133.416666666667,10.5843329528968,0,4,0.25,50,1,0,0.024,2500,-500
2535,non-handler tracking,4,54.5,10794,9.25099956989288,0,4,0.25,50,1,0,0.008,2500,-500
2535,agent avoiding,1,46,54,11.0009994506836,0,4,0.25,50,1,0,0.002,2500,-500
2540,agent tracking,491,23.3482688391039,42119.6945010183,15.7016104486469,0,4,0.25,50,1,0,0.982,2500,-500
2540,handler tracking,8,61.875,53.375,7.87599964762921,0,4,0.25,50,1,0,0.016,2500,-500
2540,non-handler tracking,1,54,17359,10.0009994506836,0,4,0.25,50,1,0,0.002,2500,-500
2545,agent tracking,482,26.9253112033195,40752.0539419087,15.1337795336711,0,4,0.25,50,1,0,0.964,2500,-500
2545,handler tracking,13,30.1538461538462,87.6153846153846,14.385614835299,0,4,0.25,50,1,0,0.026,2500,-500
2545,non-handler tracking,5,68.2,4140,6.40099973678589,0,4,0.25,50,1,0,0.01,2500,-500
2550,agent tracking,482,26.9979253112033,40688.6929460581,15.0549413593973,0,4,0.25,50,1,0,0.964,2500,-500
2550,handler tracking,12,38.5,769.416666666667,12.7509995301565,0,4,0.25,50,1,0,0.024,2500,-500
2550,agent avoiding,4,47.5,56.5,10.7509995698929,0,4,0.25,50,1,0,0.008,2500,-500
2550,non-handler tracking,2,72.5,3664,5.50099992752075,0,4,0.25,50,1,0,0.004,2500,-500
2555,agent tracking,476,29.4096638655462,40225.8907563025,14.5409154182243,0,4,0.25,50,1,0,0.952,2500,-500
2555,handler tracking,20,39.45,83.5,12.5009994983673,0,4,0.25,50,1,0,0.04,2500,-500
2555,non-handler tracking,4,64.5,6481.25,7.25099968910217,0,4,0.25,50,1,0,0.008,2500,-500
2560,agent tracking,478,30.4142259414226,39833.5146443515,14.2374011243238,0,4,0.25,50,1,0,0.956,2500,-500
2560,handler tracking,14,37.2857142857143,2609.57142857143,12.7867137756382,0,4,0.25,50,1,0,0.028,2500,-500
2560,non-handler tracking,8,47.875,2348.875,10.7509996443987,0,4,0.25,50,1,0,0.016,2500,-500
2565,agent tracking,483,28.600414078675,40180.7929606625,14.7070035914703,0,4,0.25,50,1,0,0.966,2500,-500
2565,handler tracking,9,43.7777777777778,434,11.6676662365595,0,4,0.25,50,1,0,0.018,2500,-500
2565,non-handler tracking,8,41.75,13758.625,11.8759994506836,0,4,0.25,50,1,0,0.016,2500,-500
2570,agent tracking,474,30.879746835443,39431.7573839662,14.1528981858668,0,4,0.25,50,1,0,0.948,2500,-500
2570,handler tracking,17,41.2941176470588,120,12.1186466006672,0,4,0.25,50,1,0,0.034,2500,-500
2570,non-handler tracking,9,51.2222222222222,14062.7777777778,10.1121106890625,0,4,0.25,50,1,0,0.018,2500,-500
2575,agent tracking,475,28.7452631578947,39037.7263157895,14.6031047148454,0,4,0.25,50,1,0,0.95,2500,-500
2575,handler tracking,17,50.9411764705882,1567.76470588235,10.118646639995,0,4,0.25,50,1,0,0.034,2500,-500
2575,non-handler tracking,8,44.875,8260.625,11.2509995102882,0,4,0.25,50,1,0,0.016,2500,-500
2580,agent tracking,485,26.8226804123711,40844.2536082474,14.9473912042441,0,4,0.25,50,1,0,0.97,2500,-500
2580,handler tracking,14,30.7142857142857,1876.85714285714,14.2867137704577,0,4,0.25,50,1,0,0.028,2500,-500
2580,agent avoiding,1,33,70,14.0009994506836,0,4,0.25,50,1,0,0.002,2500,-500
2585,agent tracking,478,26.8179916317992,40495.1255230126,15.0344722540309,0,4,0.25,50,1,0,0.956,2500,-500
2585,handler tracking,17,39.5882352941177,348.647058823529,12.4715877701254,0,4,0.25,50,1,0,0.034,2500,-500
2585,non-handler tracking,5,65.8,5167.4,7.20099983215332,0,4,0.25,50,1,0,0.01,2500,-500
2590,agent tracking,485,25.7134020618557,41003.624742268,15.149453058931,0,4,0.25,50,1,0,0.97,2500,-500
2590,handler tracking,10,38.5,1093.2,12.7009994983673,0,4,0.25,50,1,0,0.02,2500,-500
2590,non-handler tracking,5,60.6,1959.4,8.20099964141846,0,4,0.25,50,1,0,0.01,2500,-500
2595,agent tracking,486,26.2325102880658,40789.0967078189,15.1800117973438,0,4,0.25,50,1,0,0.972,2500,-500
2595,non-handler tracking,7,44.4285714285714,1442.85714285714,11.5724281687123,0,4,0.25,50,1,0,0.014,2500,-500
2595,handler tracking,7,43.8571428571429,3227.14285714286,11.7152852330889,0,4,0.25,50,1,0,0.014,2500,-500
2600,agent tracking,478,25.8221757322176,40241.9581589958,15.2415852247422,0,4,0.25,50,1,0,0.956,2600,-400
2600,non-handler tracking,6,56.6666666666667,9790.5,9.00099960962931,0,4,0.25,50,1,0,0.012,2600,-400
2600,handler tracking,16,43.5625,4380.75,11.6884995102882,0,4,0.25,50,1,0,0.032,2600,-400
2605,agent tracking,481,27.8731808731809,39949.4594594595,14.8326002834266,0,4,0.25,50,1,0,0.962,2600,-400
2605,handler tracking,15,42.0666666666667,4877.8,11.9343328793844,0,4,0.25,50,1,0,0.03,2600,-400
2605,non-handler tracking,4,65.5,149,7.0009997189045,0,4,0.25,50,1,0,0.008,2600,-400
2610,agent tracking,485,24.7422680412371,40394.3360824742,15.4566695547595,0,4,0.25,50,1,0,0.97,2600,-400
2610,non-handler tracking,6,38.6666666666667,23509.6666666667,12.5009995301565,0,4,0.25,50,1,0,0.012,2600,-400
2610,handler tracking,9,54.5555555555556,119.222222222222,9.33433299594455,0,4,0.25,50,1,0,0.018,2600,-400
2615,agent tracking,490,25.1489795918367,40980.1020408163,15.2214076139489,0,4,0.25,50,1,0,0.98,2600,-400
2615,handler tracking,9,32.4444444444444,4321.33333333333,14.0009995036655,0,4,0.25,50,1,0,0.018,2600,-400
2615,non-handler tracking,1,50,19239,10.0009994506836,0,4,0.25,50,1,0,0.002,2600,-400
2620,agent tracking,492,26.5934959349594,40869.4471544716,14.994901889708,0,4,0.25,50,1,0,0.984,2600,-400
2620,handler tracking,7,35.8571428571429,4498.28571428572,13.1438565935407,0,4,0.25,50,1,0,0.014,2600,-400
2620,non-handler tracking,1,55,20746,9.00099945068359,0,4,0.25,50,1,0,0.002,2600,-400
2625,agent tracking,493,24.0020283975659,41838.8356997972,15.67442744257,0,4,0.25,50,1,0,0.986,2600,-400
2625,handler tracking,7,30.2857142857143,8286.42857142857,14.4295709473746,0,4,0.25,50,1,0,0.014,2600,-400
2630,agent tracking,491,22.9429735234216,41831.3747454175,15.7688202246143,0,4,0.25,50,1,0,0.982,2600,-400
2630,non-handler tracking,5,76.8,8854,4.80099985599518,0,4,0.25,50,1,0,0.01,2600,-400
2630,handler tracking,4,17.75,30454,16.7509994506836,0,4,0.25,50,1,0,0.008,2600,-400
2635,agent tracking,485,24.6103092783505,41153.2288659794,15.448422131096,0,4,0.25,50,1,0,0.97,2600,-400
2635,handler tracking,8,34.875,8373.125,13.2509994506836,0,4,0.25,50,1,0,0.016,2600,-400
2635,non-handler tracking,7,61.1428571428572,124.857142857143,8.14385680826048,0,4,0.25,50,1,0,0.014,2600,-400
2640,agent tracking,480,27.2729166666667,39504.7895833333,14.9009994506836,0,4,0.25,50,1,0,0.96,2600,-400
2640,handler tracking,15,44,9973.93333333333,11.600999519097,0,4,0.25,50,1,0,0.03,2600,-400
2640,non-handler tracking,5,28,143.6,14.4009994506836,0,4,0.25,50,1,0,0.01,2600,-400
2645,agent tracking,489,29.1697341513292,39807.9243353783,14.5470117215974,0,4,0.25,50,1,0,0.978,2600,-400
2645,handler tracking,9,33.4444444444444,522,13.7787773344252,0,4,0.25,50,1,0,0.018,2600,-400
2645,non-handler tracking,2,28.5,122.5,15.0009994506836,0,4,0.25,50,1,0,0.004,2600,-400
2650,handler tracking,10,45,1681.4,11.4009995937347,0,4,0.25,50,1,0,0.02,2600,-400
2650,agent tracking,487,28.0492813141684,40253.8131416838,14.7833403131066,0,4,0.25,50,1,0,0.974,2600,-400
2650,non-handler tracking,2,64,956,7.50099972536555,0,4,0.25,50,1,0,0.004,2600,-400
2650,agent avoiding,1,15,88,18.0009994506836,0,4,0.25,50,1,0,0.002,2600,-400
2655,agent tracking,486,27.6522633744856,40098.4958847737,14.8322751708482,0,4,0.25,50,1,0,0.972,2600,-400
2655,handler tracking,10,46.8,3942.6,11.0009995937347,0,4,0.25,50,1,0,0.02,2600,-400
2655,agent avoiding,2,16.5,85,17.5009994506836,0,4,0.25,50,1,0,0.004,2600,-400
2655,non-handler tracking,2,34,9224,13.5009994506836,0,4,0.25,50,1,0,0.004,2600,-400
2660,agent tracking,465,33.6043010752688,38686.4064516129,13.5472360108488,0,4,0.25,50,1,0,0.93,2600,-400
2660,handler tracking,29,44.8965517241379,2435.24137931035,11.4492754319619,0,4,0.25,50,1,0,0.058,2600,-400
2660,non-handler tracking,6,53.5,2662.83333333333,9.66766619682312,0,4,0.25,50,1,0,0.012,2600,-400
2665,agent tracking,477,30.4255765199161,40489.7064989518,14.1372677954988,0,4,0.25,50,1,0,0.954,2600,-400
2665,handler tracking,15,34,1723.8,13.600999519097,0,4,0.25,50,1,0,0.03,2600,-400
2665,non-handler tracking,7,57.8571428571429,344.142857142857,8.57242822647095,0,4,0.25,50,1,0,0.014,2600,-400
2665,agent avoiding,1,20,81,16.0009994506836,0,4,0.25,50,1,0,0.002,2600,-400
2670,agent tracking,477,23.1174004192872,40721.9077568134,15.6257373961763,0,4,0.25,50,1,0,0.954,2600,-400
2670,handler tracking,13,48.5384615384615,8998.38461538462,10.6163842183663,0,4,0.25,50,1,0,0.026,2600,-400
2670,non-handler tracking,10,49.9,10382.9,10.400999546051,0,4,0.25,50,1,0,0.02,2600,-400
2675,agent tracking,472,29.0593220338983,40093.4533898305,14.5391350439039,0,4,0.25,50,1,0,0.944,2600,-400
2675,handler tracking,10,37.7,3746.6,12.800999546051,0,4,0.25,50,1,0,0.02,2600,-400
2675,non-handler tracking,16,48.8125,2172.0625,10.6259996443987,0,4,0.25,50,1,0,0.032,2600,-400
2675,agent avoiding,2,46,80.5,11.0009996891022,0,4,0.25,50,1,0,0.004,2600,-400
2680,agent tracking,466,34.2832618025751,38667.669527897,13.4108706983886,0,4,0.25,50,1,0,0.932,2600,-400
2680,handler tracking,12,54.5,2721.5,9.58433295894065,0,4,0.25,50,1,0,0.024,2600,-400
2680,non-handler tracking,15,42,110.733333333333,11.9343328842195,0,4,0.25,50,1,0,0.03,2600,-400
2680,agent avoiding,7,56.5714285714286,51.7142857142857,9.14385672977992,0,4,0.25,50,1,0,0.014,2600,-400
2685,agent tracking,462,35.2099567099567,36556.9956709957,13.2022981571429,0,4,0.25,50,1,0,0.924,2600,-400
2685,handler tracking,17,46.8823529411765,948.470588235294,10.9421760700506,0,4,0.25,50,1,0,0.034,2600,-400
2685,agent avoiding,5,49.4,59.6,10.2009994506836,0,4,0.25,50,1,0,0.01,2600,-400
2685,non-handler tracking,16,64.75,634.625,7.31349971015152,0,4,0.25,50,1,0,0.032,2600,-400
2690,agent tracking,470,32.1914893617021,38499.6042553192,13.8541909400453,0,4,0.25,50,1,0,0.94,2600,-400
2690,handler tracking,21,48.952380952381,2074.61904761905,10.6200471435274,0,4,0.25,50,1,0,0.042,2600,-400
2690,non-handler tracking,6,66.6666666666667,1629,7.00099979275062,0,4,0.25,50,1,0,0.012,2600,-400
2690,agent avoiding,3,55,49.6666666666667,9.0009996338049,0,4,0.25,50,1,0,0.006,2600,-400
2695,agent tracking,473,32.5306553911205,37493.0824524313,13.8487795785416,0,4,0.25,50,1,0,0.946,2600,-400
2695,non-handler tracking,17,54.1764705882353,3944.11764705882,9.47158788933474,0,4,0.25,50,1,0,0.034,2600,-400
2695,handler tracking,10,43.7,2696.2,11.700999546051,0,4,0.25,50,1,0,0.02,2600,-400
2700,agent tracking,480,31.5979166666667,38965.8270833333,14.0134994519254,0,4,0.25,50,1,0,0.96,2700,-300
2700,handler tracking,10,41.8,6659,11.8009995102882,0,4,0.25,50,1,0,0.02,2700,-300
2700,non-handler tracking,10,57.3,3477.8,8.90099964141846,0,4,0.25,50,1,0,0.02,2700,-300
2705,non-handler tracking,14,39.7857142857143,4295.71428571429,12.572428056172,0,4,0.25,50,1,0,0.028,2700,-300
2705,agent tracking,480,30.1166666666667,38793.25625,14.2780827850103,0,4,0.25,50,1,0,0.96,2700,-300
2705,handler tracking,6,49.1666666666667,3997.83333333333,10.5009995422442,0,4,0.25,50,1,0,0.012,2700,-300
2710,agent tracking,472,29.8983050847458,39222.7690677966,14.2997282664171,0,4,0.25,50,1,0,0.944,2700,-300
2710,non-handler tracking,16,46.125,16658.9375,10.8759995789587,0,4,0.25,50,1,0,0.032,2700,-300
2710,handler tracking,11,58.0909090909091,2700,8.81918150304012,0,4,0.25,50,1,0,0.022,2700,-300
2710,agent avoiding,1,56,49,9.00099945068359,0,4,0.25,50,1,0,0.002,2700,-300
2715,agent tracking,481,27.029106029106,40305.5280665281,14.8658643155485,0,4,0.25,50,1,0,0.962,2700,-300
2715,non-handler tracking,11,45.4545454545455,9238.36363636364,11.0919086890697,0,4,0.25,50,1,0,0.022,2700,-300
2715,handler tracking,8,50.625,4662.625,10.125999584794,0,4,0.25,50,1,0,0.016,2700,-300
2720,agent tracking,500,23.552,40792.928,15.6149994506836,0,4,0.25,50,1,0,1,2700,-300
2725,agent tracking,487,24.8110882956879,40636.7207392197,15.3685559213039,0,4,0.25,50,1,0,0.974,2700,-300
2725,non-handler tracking,4,68.25,7181.5,6.50099973703618,0,4,0.25,50,1,0,0.008,2700,-300
2725,handler tracking,9,42.2222222222222,3652.55555555556,12.0009995566474,0,4,0.25,50,1,0,0.018,2700,-300
2730,agent tracking,492,22.2032520325203,41883.4837398374,15.8566905075942,0,4,0.25,50,1,0,0.984,2700,-300
2730,handler tracking,5,58.4,1506.6,8.60099964141846,0,4,0.25,50,1,0,0.01,2700,-300
2730,non-handler tracking,3,64,8063.33333333333,8.00099960962931,0,4,0.25,50,1,0,0.006,2700,-300
2735,agent tracking,487,25.5420944558522,39403.4250513347,15.3049008900135,0,4,0.25,50,1,0,0.974,2700,-300
2735,non-handler tracking,11,59,5087.45454545455,8.54645422606898,0,4,0.25,50,1,0,0.022,2700,-300
2735,handler tracking,2,26.5,76,15.5009994506836,0,4,0.25,50,1,0,0.004,2700,-300
2740,agent tracking,488,26.0881147540984,40656.5942622951,15.0358355173831,0,4,0.25,50,1,0,0.976,2700,-300
2740,handler tracking,5,63.6,9272.8,7.60099965592381,0,4,0.25,50,1,0,0.01,2700,-300
2740,non-handler tracking,7,31.7142857142857,2873.71428571429,14.2867138045175,0,4,0.25,50,1,0,0.014,2700,-300
2745,agent tracking,488,22.9713114754098,41284.3032786885,15.7899338769131,0,4,0.25,50,1,0,0.976,2700,-300
2745,non-handler tracking,10,53.8,17401.2,9.40099960824009,0,4,0.25,50,1,0,0.02,2700,-300
2745,handler tracking,2,20,82,16.0009994506836,0,4,0.25,50,1,0,0.004,2700,-300
2750,agent tracking,490,25.0081632653061,40936.1489795918,15.4091627169629,0,4,0.25,50,1,0,0.98,2700,-300
2750,handler tracking,7,38.2857142857143,5412.14285714286,12.7152852330889,0,4,0.25,50,1,0,0.014,2700,-300
2750,non-handler tracking,3,58.3333333333333,8169.33333333333,8.33433294296265,0,4,0.25,50,1,0,0.006,2700,-300
2755,agent tracking,490,22.8918367346939,41187.5612244898,15.794877001704,0,4,0.25,50,1,0,0.98,2700,-300
2755,handler tracking,8,41.5,6014.875,12.2509995102882,0,4,0.25,50,1,0,0.016,2700,-300
2755,non-handler tracking,2,87.5,3396.5,2.5009999871254,0,4,0.25,50,1,0,0.004,2700,-300
2760,agent tracking,493,22.9837728194726,41194.8640973631,15.6379162884649,0,4,0.25,50,1,0,0.986,2700,-300
2760,non-handler tracking,4,46.5,11537.25,11.0009995698929,0,4,0.25,50,1,0,0.008,2700,-300
2760,handler tracking,3,44.6666666666667,13105,11.667666276296,0,4,0.25,50,1,0,0.006,2700,-300
2765,agent tracking,479,24.7035490605428,40013.2567849687,15.3371163609132,0,4,0.25,50,1,0,0.958,2700,-300
2765,non-handler tracking,6,68.3333333333333,1961.16666666667,6.66766645941728,0,4,0.25,50,1,0,0.012,2700,-300
2765,handler tracking,15,50.7333333333333,3251.06666666667,10.0676662445068,0,4,0.25,50,1,0,0.03,2700,-300
2770,agent tracking,485,28.3134020618557,40249.3237113402,14.6752262557905,0,4,0.25,50,1,0,0.97,2700,-300
2770,non-handler tracking,9,48.7777777777778,1726.88888888889,10.7787773344252,0,4,0.25,50,1,0,0.018,2700,-300
2770,handler tracking,6,31.8333333333333,1950,13.8343328634898,0,4,0.25,50,1,0,0.012,2700,-300
2775,non-handler tracking,15,32.2666666666667,1272.26666666667,14.0009995142619,0,4,0.25,50,1,0,0.03,2700,-300
2775,agent tracking,482,24.6970954356847,40764.8381742739,15.3848168780695,0,4,0.25,50,1,0,0.964,2700,-300
2775,handler tracking,3,25.3333333333333,21862.6666666667,15.0009994506836,0,4,0.25,50,1,0,0.006,2700,-300
2780,agent tracking,481,23.6507276507277,40361.0977130977,15.5914360423594,0,4,0.25,50,1,0,0.962,2700,-300
2780,non-handler tracking,17,39.7647058823529,3946.05882352941,12.3539406832527,0,4,0.25,50,1,0,0.034,2700,-300
2780,handler tracking,2,61,3327.5,8.00099968910217,0,4,0.25,50,1,0,0.004,2700,-300
2785,agent tracking,473,27.0549682875264,40230.0126849894,14.8339804255223,0,4,0.25,50,1,0,0.946,2700,-300
